spectrum	SMILES	Known	InChIKey14	MassBank rank	MetFrag rank	SIRIUS rank	Spec2Mol rank	adduct_sirius	adduct_metfrag	RT_exp	CCS_exp	CCS_pred	CCS_match	RT_pred	Exp. RTI	Pred RTI	Applicability Domain	RT_box	RT_match
Candidate_432.2812	CCCNc1nc(NCCc2ccncc2)ncc1C(=O)NCCNC(=O)CCN	Unknown	YIYDQLRRUWVPMA		2				[M+NH4]+	5.54	191.64	203.9	FALSE	5.38	233.47	225.15	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_432.2812	CC(C)CC(C(=O)NN)C(C(=O)OC(C)(C)C)C(C=Cc1ccccc1)C(=O)CCN	Unknown	QZFKVTMKOJHDRP		3				[M+H]+	5.54	191.64	212.1	FALSE	9.92	233.47	467.99	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_432.2812	CCOC(=O)N1CCC2(CC(N3CCC(N4CC(F)(F)CC4C(N)=O)CC3)C2)C1	Unknown	JUTVFORGHACBFB		4				[M+NH4]+	5.54	191.64	215.9	FALSE	5.21	233.47	215.86	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_432.2812	CCC(C)C(NC(=O)C(NC(=O)C1CCCN1C(=O)C(N)CO)C(C)C)C(=O)O	Unknown	LISQRLCOILXVQW		5				[M+NH4]+	5.54	191.64	197.1	TRUE	7.25	233.47	324.87	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_432.2812	CC(C)CC(NC(=O)C(NC(=O)C1CCCN1C(=O)C(N)CO)C(C)C)C(=O)O	Unknown	MQYLDNGPUCTPCF		6				[M+NH4]+	5.54	191.64	197.1	TRUE	5.72	233.47	243.06	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_432.2812	CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCCCN1CCCC(C(N)=O)C1	Unknown	YJIONVXNIGWHDU		7				[M+NH4]+	5.54	191.64	209.6	FALSE	4.33	233.47	168.67	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_432.2812	CCC(C)C(NC(=O)C1CCCN1C(=O)C(N)CO)C(=O)NC(C(=O)O)C(C)C	Unknown	QULWLAIICKRVFL		8				[M+NH4]+	5.54	191.64	197.1	TRUE	7.21	233.47	322.9	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_432.2812	CC(C)CC(NC(=O)C1CCCN1C(=O)C(N)CO)C(=O)NC(C(=O)O)C(C)C	Unknown	CHHXJRCMNGALOT		9				[M+NH4]+	5.54	191.64	197.1	TRUE	5.6	233.47	236.73	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_432.2812	CCOC(=O)NC(N)=NC1CC(C(=O)OC)C(O)C1C(NC(C)=O)C(CC)CC	Unknown	BZQBLSHQEBGTPZ		10				[M+NH4]+	5.54	191.64	204.3	FALSE	6.8	233.47	301.04	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_432.2812	OCCOCCOCCOCCOCCOCCOCCOCCOCCO	Unknown	YZUUTMGDONTGTN			1		[M + H3N + H]+		5.54	191.64	219.3	FALSE	11.45	233.47	549.65	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_432.2812	COCOCOCCCOCOCCCOCOCCCOCCOCCO	Unknown	QWFVLQGKSBVBBY			2		[M + H3N + H]+		5.54	191.64	222.2	FALSE	14.94	233.47	736.59	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_432.2812	COCCOCCOCCOCCOCCOCCOCCOCCOCO	Unknown	RWQDLZZKRZDBGR			3		[M + H3N + H]+		5.54	191.64	222.2	FALSE	12.55	233.47	608.32	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_432.2812	CCOCCOCCOCCOCCOCC(O)OCCOCCOCCO	Unknown	PXVNHHCYICPZAC			4		[M + H3N + H]+		5.54	191.64	221.1	FALSE	12.07	233.47	582.7	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_432.2812	OCCOCCOCCOCCOCCOCC(O)CCC(CO)(CO)CO	Unknown	REZGRNVCMMTVRS			5		[M + H3N + H]+		5.54	191.64	217.3	FALSE	11.03	233.47	527.17	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_432.2812	OCCC(O)CC(O)(CC(O)CCO)C(O)(CC(O)CCO)CC(O)CCO	Unknown	LEMUUADGXUAGCJ			6		[M + H3N + H]+		5.54	191.64	227.2	FALSE	10.4	233.47	493.74	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_432.2812	CC(O)COC(C)COCC(O)C(O)C(O)C(O)COCC(C)OCC(C)O	Unknown	PVNGKVZLEWYHKH			7		[M + H3N + H]+		5.54	191.64	228.2	FALSE	10.78	233.47	513.65	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_432.2812	OCC(O)CCC(O)(CCC(O)CO)C(O)(CCC(O)CO)CCC(O)CO	Unknown	LLPUSSPRBSGTFM			8		[M + H3N + H]+		5.54	191.64	227.2	FALSE	10.51	233.47	499.53	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_432.2812	CC(O)COC(OCC(C)O)C(OCC(C)O)C(OCC(C)O)OCC(C)O	Unknown	ZZFDVNUSGDAVKM			9		[M + H3N + H]+		5.54	191.64	228.1	FALSE	11.09	233.47	530.37	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_432.2812	CC(CO)C(CC(O)C(C)C(O)CC(O)CCO)OC(CO)OC(CO)CO	Unknown	CZGPSQYWCOPUGL			10		[M + H3N + H]+		5.54	191.64	229.7	FALSE	11.2	233.47	536.06	Pred./Exp. tR are not reliable (Outside the applicability domain and high SR; use other verification tools (box4))	box4	FALSE
Candidate_432.2812	CCc1ccc2c(c1)C(n1cc(O)c3ccccc31)C(=O)N1CCC(CC2(C)C)[N]1	Unknown	FUNJGCCWGFPUPZ				3			5.54	191.64	217.3	FALSE	13.83	233.47	677.04	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_432.2812	CCC(c1cc(CCN2Cc3ccccc3C2=O)ccc1O)C1CCC(C)(O)C1	Unknown	BKHJPIVPLTZSSU				5			5.54	191.64	194.9	TRUE	15.07	233.47	743.08	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_432.2812	CC(=O)N1CCC(c2cccc3c(CC(O)c4ccccc4)c(Cl)cn23)CC1	Unknown	BVNPNOBOMXQWQG				6			5.54	191.64	201.3	FALSE	13.51	233.47	659.64	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_432.2812	COc1cccc2c1C=C(OCC(C)O)C1CCCN(C2)C(=O)c2ccc(Cl)cc21	Unknown	SPPNTGGDVYZOOK				7			5.54	191.64	190.6	TRUE	12.81	233.47	622.59	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_432.2812	CCc1cc(C2CCC2(C)N)c(OCC(O)c2ccccc2)c2nc(C(F)F)ccc12	Unknown	BSVXJEJHJANCKY				9			5.54	191.64	212.2	FALSE	13.03	233.47	634.26	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_595.3495	CC1OC(OCC2OC(Oc3cc4c(O)cc(O)cc4[o+]c3-c3ccc(O)c(O)c3)C(O)C(O)C2O)C(O)C(O)C1O	Unknown	USNPULRDBDVJAO	1						7.54	233.3	235.9	TRUE	12.42	340.47	601.55	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_595.3495	OCC1OC(Oc2cc3c(OC4OC(CO)C(O)C(O)C4O)cc(O)cc3[o+]c2-c2ccc(O)cc2)C(O)C(O)C1O	Unknown	SLCKJKWFULXZBD	2						7.54	233.3	236.7	TRUE	11.11	340.47	531.21	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_595.3495	CC1OC(OC2C(Oc3cc(O)c4c(=O)c(O)c(-c5ccc(O)cc5)oc4c3)OC(CO)C(O)C2O)C(O)C(O)C1O	Unknown	ZEJXENDZTYVXDP	4						7.54	233.3	237.6	TRUE	11.77	340.47	566.89	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_595.3495	O=C(C=Cc1ccc(O)cc1)OCC1OC(Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O	Unknown	DVGGLGXQSFURLP	6						7.54	233.3	236.9	TRUE	12.12	340.47	585.34	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_595.3495	CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O	Unknown	RTATXGUCZHCSNG	7						7.54	233.3	237.6	TRUE	11.77	340.47	566.64	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_595.3495	CCCCCC(C(=O)NCNC(=O)c1ccc(-c2cccc(OCCC)c2)o1)C(CC)N(C=O)OCc1ccccc1	Unknown	ZTVAYUIZVAIOLE		1				[M+NH4]+	7.54	233.3	242.1	FALSE	16.64	340.47	827.15	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_595.3495	C=CCOC(=O)C(CC(C)C)NC(=O)C1CCCN1C(=O)C(O)C(c1ccccc1)N(CC=C)c1ccc(OC)cc1	Unknown	HGWLQBKKXYCSGS		2				[M+NH4]+	7.54	233.3	235.4	TRUE	13.22	340.47	644.57	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_595.3495	C=CCOC(=O)C1CCCN1C(=O)C(CC(C)C)NC(=O)C(O)C(c1ccccc1)N(CC=C)c1ccc(OC)cc1	Unknown	XOPYQJFMNXFOAZ		3				[M+NH4]+	7.54	233.3	235.4	TRUE	13.1	340.47	638.2	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_595.3495	CCOC(=O)C=CC(NC(=O)C(Cc1ccccc1)NC(=O)C1CCCCN1CC(=O)c1cccc(OC)c1)C(C)C	Unknown	GQGYRUPZEPNECX		4				[M+NH4]+	7.54	233.3	234.6	TRUE	12.81	340.47	622.66	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_595.3495	COc1cccc(C(=O)CN2CCCCC2C(=O)NC(Cc2ccccc2)C(=O)NC(C=CCOC(C)=O)C(C)C)c1	Unknown	YULINONWRYHRIP		5				[M+NH4]+	7.54	233.3	234.6	TRUE	12.54	340.47	607.74	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_595.3495	CC(C)(C)OC(=O)N(CCC(=O)Nc1ccc(CO)cc1)CCc1cnc(C(O)(c2ccccc2)C2CCCCC2)o1	Unknown	IDVAEIUOPINIOB		6				[M+NH4]+	7.54	233.3	237.9	TRUE	14.33	340.47	703.73	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_595.3495	CC(C)(C)OC(=O)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)C1(NC(=O)OCc2ccccc2)CCCCC1	Unknown	MPWTWMMLVUAZHK		7				[M+NH4]+	7.54	233.3	239.8	TRUE	14.86	340.47	732.07	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_595.3495	COC1CCC23CCC(C)C(C)(C(OC(=O)NC(=O)C4CN5CCC4C5)CC(C)(C4CCCCC4)C(=O)C2C)C13	Unknown	NOAQRSQKKFYSKV		8				[M+K]+	7.54	233.3	206.1	FALSE	15.36	340.47	758.61	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_595.3495	COc1ccccc1N1CCN(CC(=O)N2CCN(c3nnc(-c4ccc(C)cc4)c(-c4ccc(C)cc4)n3)CC2)CC1	Unknown	SCXQWALKJQSRCK		9				[M+NH4]+	7.54	233.3	236.8	TRUE	16.75	340.47	833.01	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_595.3495	COc1cccc(N2CCN(CC(=O)N3CCN(c4nnc(-c5ccc(C)cc5)c(-c5ccc(C)cc5)n4)CC3)CC2)c1	Unknown	OCXICKOQSZCCKJ		10				[M+NH4]+	7.54	233.3	236.8	TRUE	16.54	340.47	822.13	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_595.3495	CCC1C(=O)NC(Cc2[nH]c(C=C3N=C(CC4NC(=O)C(C)C4CC)C(C)=C3CCC(=O)O)c(CCC(=O)O)c2C)C1C	Unknown	TYOWQSLRVAUSMI			1		[M + H]+		7.54	233.3	239.8	TRUE	12.85	340.47	624.77	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_595.3495	CCC1C(=O)NC(CC2=NC(=Cc3[nH]c(CC4NC(=O)C(C)C4CC)c(C)c3CCC(=O)O)C(CCC(=O)O)=C2C)C1C	Unknown	DEEUSUJLZQQESV			2		[M + H]+		7.54	233.3	239.8	TRUE	12.86	340.47	625.14	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_595.3495	CCC1C(=O)NC(Cc2[nH]c(C=C3N=C(CC4NC(=O)C(C)C4CC)C(C)=C3CCC(=O)O)c(C(C)C(=O)O)c2C)C1C	Unknown	ZDUMBSXTMYRKAB			3		[M + H]+		7.54	233.3	239.6	TRUE	12.88	340.47	626.1	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_595.3495	CCC1C(=O)NC(CC2=NC(=Cc3[nH]c(CC4NC(=O)C(C)C4CC)c(C)c3C(C)C(=O)O)C(CCC(=O)O)=C2C)C1C	Unknown	FOEKRGQQEHUQPB			4		[M + H]+		7.54	233.3	239.6	TRUE	12.87	340.47	625.51	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_595.3495	CCC1=C(C)C(Cc2[nH]c(CC3=C(CCC(=O)O)C(C)C(=CC4NC(=O)C(C)C4CC)N3)c(CCC(=O)O)c2C)NC1=O	Unknown	QGYAAHVEPOBLNL			5		[M + H]+		7.54	233.3	238.8	TRUE	12.8	340.47	621.68	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_595.3495	CCC1C(=Cc2[nH]c(Cc3[nH]c(CC4NC(=O)C(CC)C4C)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)NC(=O)C1C	Unknown	YBNIOYYAMFJCGM			6		[M + H]+		7.54	233.3	239.8	TRUE	13.34	340.47	650.83	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_595.3495	CCC1=C(C)C(=O)NC1Cc1[nH]c(Cc2[nH]c(CC3NC(=O)C(CC)C3C)c(C)c2CCC(=O)O)c(CCC(=O)O)c1C	Unknown	CCGWYMWOBPINCZ			7		[M + H]+		7.54	233.3	240.1	TRUE	13.01	340.47	633.21	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_595.3495	CCC1C(=O)NC(C=c2[nH]c(=Cc3[nH]c(CC4NC(=O)C(C)C4CC)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)C1C	Unknown	DAXBIMUFJVTMTD			8		[M + H]+		7.54	233.3	240.4	FALSE	12.95	340.47	630	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_595.3495	CCC1=C(C)C(Cc2[nH]c(CC3NC(CC4NC(=O)C(C)=C4CC)=C(C)C3CCC(=O)O)c(CCC(=O)O)c2C)NC1=O	Unknown	PQPYRBSOUJZHAJ			9		[M + H]+		7.54	233.3	239.2	TRUE	12.71	340.47	617.31	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_595.3495	CCC1=C(C)C(CC2=C(C)C(CCC(=O)O)C(Cc3[nH]c(CC4NC(=O)C(C)=C4CC)c(C)c3CCC(=O)O)N2)NC1=O	Unknown	KZJFIEFJQJROPA			10		[M + H]+		7.54	233.3	239.2	TRUE	12.72	340.47	617.52	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_597.3648	COc1ccc(CCC(=O)c2c(O)cc(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)cc2O)cc1O	Unknown	ITVGXXMINPYUHD	1						12.25	226.87	236.7	FALSE	12.37	592.46	599.11	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_597.3648	N#CSCSc1nc2ccccc2s1	Unknown	TUBQDCKAWGHZPF	2						12.25	226.87	151.3	FALSE	13.35	592.46	651.27	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_597.3648	CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1	Unknown	FHIVAFMUCKRCQO	6						12.25	226.87	169.6	FALSE	15.05	592.46	742.5	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_597.3648	c1ccc2nc3ccccc3cc2c1	Unknown	DZBUGLKDJFMEHC	8						12.25	226.87	132.3	FALSE	13.22	592.46	644.41	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_597.3648	COc1ccc(NC(C)=O)cc1	Unknown	XVAIDCNLVLTVFM	10						12.25	226.87	134.2	FALSE	6.91	592.46	306.53	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_597.3648	CCCOC1CCC(C)(N2CCC(Nc3cc(C)ccc3OC(=O)C(C(=O)O)(C(C)(C)C)C(C)(C)C)CC2)CC1	Unknown	CILNRYDEUIQMRD		1				[M+K]+	12.25	226.87	243.4	FALSE	15.89	592.46	787.41	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_597.3648	CCCOC1CCC(C)(N2CCC(Nc3cc(C)ccc3C(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)CC2)CC1	Unknown	QHCGMMKGZLHLCV		2				[M+K]+	12.25	226.87	244.4	FALSE	14.15	592.46	694.19	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_597.3648	C=CCCC(NC(=O)C1CCCN1C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)C(=O)NCCC1=CCCCC1	Unknown	ICFPHWVQXGADEM		3				[M+Na]+	12.25	226.87	245.3	FALSE	15.38	592.46	760.18	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_597.3648	COCCCN1C(=O)C(C)(C)Oc2ccc(N(C(=O)C3CNCC(C(=O)NC(COC)CC(C)C)C3)C(C)C)cc21	Unknown	IEVQRIZXTXVWEV		4				[M+Na]+	12.25	226.87	236.1	FALSE	12.28	592.46	594.15	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_597.3648	NCCCCC(NC(=O)C(CCCCN=C(N)N)NC(=O)Cc1ccccc1)C(=O)NC(C=O)CCCN=C(N)N	Unknown	NEFZBDYSATZNQW		5				[M+Na]+	12.25	226.87	230.4	TRUE	5.97	592.46	256.52	Pred./Exp. tR are not reliable (Outside the applicability domain and high SR; use other verification tools (box4))	box4	FALSE
Candidate_597.3648	CCOCC(NC(=O)C1CNCC(C(=O)N(c2ccc3c(c2)N(CCCOC)C(=O)C(C)(C)O3)C(C)C)C1)C(C)C	Unknown	STCRIXFSBOXGNY		6				[M+Na]+	12.25	226.87	236.1	FALSE	12.18	592.46	588.5	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_597.3648	C=CCC(NC(=O)C1C2C(CN1C(=O)C(NC(=O)OC(C)(C)C)C1Cc3ccccc3C1)C2(C)C)C(=O)C(=O)CCC	Unknown	NTEMYLQCDMVMDI		7				[M+NH4]+	12.25	226.87	242.5	FALSE	16.65	592.46	827.86	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_597.3648	CNC(=O)C(Cc1ccc(OC)cc1)NC(=O)C(CC(C)C)C(S)CC(=O)NC(CC(C)C)C(=O)OC(C)(C)C	Unknown	DTYAYCBNDOFVBM		8				[M+NH4]+	12.25	226.87	254.7	FALSE	14.66	592.46	721.33	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_597.3648	CCOCC(CC(C)C)NC(=O)C1CNCC(C(=O)N(CC)c2ccc3c(c2)N(CCCOC)C(=O)C(C)(C)O3)C1	Unknown	MFTGEUGSQGQJAM		9				[M+Na]+	12.25	226.87	238	FALSE	12.52	592.46	606.87	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_597.3648	CCCCCCCCCCCCCCCCn1c(O)cc(OC(=O)C(C)(O)c2ccc(N(CC)CC)cc2)c1O	Unknown	CDIUZURRPPOYJL		10				[M+K]+	12.25	226.87	234	FALSE	19.82	592.46	997.37	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_597.3648	CC(O)C(=O)CCCCCC1NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC2CCCCC2)NC1=O	Unknown	GCYHEVKPDQFBGH			1		[M + H]+		12.25	226.87	246.9	FALSE	16.69	592.46	830.08	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_597.3648	CC(NC(=O)OC(C)(C)C)C(=O)N(C1CCC1)C(C(=O)NC(Cc1ccccc1)C(=O)OC(C)(C)C)c1ccccc1	Unknown	BDYJZEZAYLBEAS			2		[M + H3N + H]+		12.25	226.87	249.6	FALSE	15.16	592.46	747.99	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_597.3648	C=CCN(C(=O)C(C)NC(=O)OC(C)(C)C)C(C(=O)NC(Cc1ccccc1)C(=O)OC(C)(C)C)c1ccc(C)cc1	Unknown	DPIPJUCFGXHORU			3		[M + H3N + H]+		12.25	226.87	248.8	FALSE	16.13	592.46	799.92	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_597.3648	C=CCN(C(=O)C(C)NC(=O)OC(C)(C)C)C(C(=O)NC(Cc1ccccc1)C(=O)OC(C)(C)C)c1cccc(C)c1	Unknown	JWXNBXRPTRARRO			4		[M + H3N + H]+		12.25	226.87	248.8	FALSE	16.05	592.46	795.64	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_597.3648	CC(NC(=O)OC(C)(C)C)C(=O)N(C(C(=O)NC(Cc1ccccc1)C(=O)OC(C)(C)C)c1ccccc1)C1CC1C	Unknown	KEQBYIMOOXVFKC			5		[M + H3N + H]+		12.25	226.87	240.1	FALSE	15.66	592.46	774.97	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_597.3648	CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)NCCCCCNC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C	Unknown	DTCQQGTXPHBWQD			6		[M + H]+		12.25	226.87	237.8	FALSE	15.92	592.46	788.73	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_597.3648	CC(C)CC(NC(=O)C(Cc1ccccc1)CC(O)C(C)NC(=O)OC(C)(C)C)C(=O)NC(Cc1ccccc1)C(N)=O	Unknown	PNEGIUXAMMIFLL			7		[M + H]+		12.25	226.87	228.4	TRUE	13.65	592.46	667.15	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_597.3648	Cc1ccc(C(C(=O)NC(Cc2ccccc2)C(=O)OC(C)(C)C)N(C(=O)C(C)NC(=O)OC(C)(C)C)C2CC2)cc1	Unknown	MXNFHMDTFVUKTB			8		[M + H3N + H]+		12.25	226.87	240.1	FALSE	15.99	592.46	792.65	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_597.3648	Cc1cccc(C(C(=O)NC(Cc2ccccc2)C(=O)OC(C)(C)C)N(C(=O)C(C)NC(=O)OC(C)(C)C)C2CC2)c1	Unknown	XOZSPOSWMJJOCB			9		[M + H3N + H]+		12.25	226.87	240.1	FALSE	15.45	592.46	763.54	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_597.3648	CC(C)CC(NC(=O)C(C)CC(O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NC(Cc1ccccc1)C(N)=O	Unknown	YFSQZXVVXXIXQG			10		[M + H]+		12.25	226.87	228.4	TRUE	13.73	592.46	671.85	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_644.4951	CC(=O)Nc1c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c1I	Unknown	OLAOYPRJVHUHCF	1						17.37	256.46	212.2	FALSE	2.51	866.38	71.21	Pred./Exp. tR are not reliable (Outside the applicability domain and high SR; use other verification tools (box4))	box4	FALSE
Candidate_644.4951	CCN1CC2(COC)CCC(OC)C34C5CC6(O)C(OC)CC(OC(C)=O)(C5C6OC(=O)c5ccc(OC)cc5)C(C(OC)C23)C14	Unknown	GAZDXIGXYWVWQX	3						17.37	256.46	240.3	FALSE	10.1	866.38	477.36	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_644.4951	CCCCCCNC(=O)C(C)(CC)CCCC(CCCC(CCCC1C(C)C2CC(O)C1C2)C(N)=O)C(=O)OCCN(C)C	Unknown	UECNPLZWMMBLOQ		2				[M+Na]+	17.37	256.46	275.8	FALSE	16.38	866.38	813.62	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_644.4951	CC(C)CCCCC(CC1=C2CCCCC2CCC1O)C(N)OC(C)C(O)OC(CO)C(O)OC(CCCCC(C)N)C(C)O	Unknown	DAYZDOBMFHPHHY		3				[M+H]+	17.37	256.46	256.5	TRUE	16.99	866.38	846.3	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
